,seed_repo_owner,seed_repo_name,package_name,package_repo_owner,package_repo_name,package_source
16460,sigp,lighthouse,libc,rust-lang,libc,CARGO
16461,sigp,lighthouse,httpdate,pyfisch,httpdate,CARGO
16462,sigp,lighthouse,mediatype,picohz,mediatype,CARGO
16463,sigp,lighthouse,libsecp256k1,paritytech,libsecp256k1,CARGO
16464,sigp,lighthouse,schannel,steffengy,schannel-rs,CARGO
16465,wevm,viem,depd,dougwilson,nodejs-depd,NPM
16466,wevm,viem,is-interactive,sindresorhus,is-interactive,NPM
16467,wevm,viem,acorn-import-attributes,xtuc,acorn-import-attributes,NPM
16468,wevm,viem,supports-color,chalk,supports-color,NPM
16469,wevm,viem,@radix-ui/colors,,,NPM
16470,wevm,viem,update-browserslist-db,browserslist,update-db,NPM
16471,wevm,viem,shiki,shikijs,shiki,NPM
16472,wevm,viem,run-parallel,feross,run-parallel,NPM
16473,wevm,viem,serve-static,expressjs,serve-static,NPM
16474,wevm,viem,remark-mdx,mdx-js,mdx,NPM
16475,wevm,viem,localforage,localforage,localforage,NPM
16476,prysmaticlabs,prysm,github.com/quic-go/quic-go,quic-go,quic-go,GOLANG
16477,prysmaticlabs,prysm,honnef.co/go/tools,dominikh,go-tools,GOLANG
16478,prysmaticlabs,prysm,github.com/prysmaticlabs/go-bitfield,prysmaticlabs,go-bitfield,GOLANG
16479,ethereum,go-ethereum,github.com/rs/cors,rs,cors,GOLANG
16480,ethereum,go-ethereum,github.com/golang/protobuf,golang,protobuf,GOLANG
16481,ethereum,remix-project,fnjson,serapath,fnjson,NPM
16482,ethereum,remix-project,validate-npm-package-name,npm,validate-npm-package-name,NPM
16483,ethereum,remix-project,hard-rejection,sindresorhus,hard-rejection,NPM
16484,ethereum,remix-project,workerpool,josdejong,workerpool,NPM
16485,ethereum,remix-project,mz,normalize,mz,NPM
16486,ethereum,remix-project,@sentry/minimal,getsentry,sentry-javascript,NPM
16487,ethereum,remix-project,winston-transport,winstonjs,winston-transport,NPM
16488,ethereum,remix-project,is-callable,inspect-js,is-callable,NPM
16489,ethereum,remix-project,is-module,component,is-module,NPM
16490,ethereum,remix-project,postcss-discard-duplicates,cssnano,cssnano,NPM
16491,ethereum,remix-project,@esbuild/android-arm64,evanw,esbuild,NPM
16492,ethereum,remix-project,string-length,sindresorhus,string-length,NPM
16493,ethereum,remix-project,@webassemblyjs/helper-api-error,xtuc,webassemblyjs,NPM
16494,ethereum,remix-project,@nrwl/nx-linux-x64-musl,,,NPM
16495,ethereum,remix-project,set-function-length,ljharb,set-function-length,NPM
16496,ethereum,remix-project,@ethereumjs/common,ethereumjs,ethereumjs-monorepo,NPM
16497,ethereum,remix-project,ci-info,watson,ci-info,NPM
16498,ethereum,remix-project,@nodelib/fs.walk,nodelib,nodelib,NPM
16499,ethereum,remix-project,license-webpack-plugin,xz64,license-webpack-plugin,NPM
16500,ethereum,remix-project,@malept/cross-spawn-promise,malept,cross-spawn-promise,NPM
16501,ethereum,remix-project,unbzip2-stream,regular,unbzip2-stream,NPM
16502,ethereum,remix-project,postcss-minify-gradients,cssnano,cssnano,NPM
16503,ethereum,remix-project,libnpmfund,npm,cli,NPM
16504,ethereum,remix-project,stacktrace-parser,errwischt,stacktrace-parser,NPM
16505,ethereum,remix-project,abstract-level,level,abstract-level,NPM
16506,ethereum,remix-project,fill-range,jonschlinkert,fill-range,NPM
16507,ethereum,remix-project,ky-universal,sindresorhus,ky-universal,NPM
16508,ethereum,remix-project,duplexify,mafintosh,duplexify,NPM
16509,ethereum,remix-project,lodash.isnumber,lodash,lodash,NPM
16510,ethereum,remix-project,@lerna/exec,lerna,lerna,NPM
16511,ethereum,remix-project,gauge,npm,gauge,NPM
16512,ethereum,remix-project,web3-validator,chainsafe,web3.js,NPM
16513,ethereum,remix-project,babel-plugin-transform-es2015-modules-amd,babel,babel,NPM
16514,ethereum,remix-project,prelude-ls,gkz,prelude-ls,NPM
16515,ethereum,remix-project,@parcel/watcher-freebsd-x64,parcel-bundler,watcher,NPM
16516,ethereum,remix-project,constants-browserify,juliangruber,constants-browserify,NPM
16517,ethereum,remix-project,node-addon-api,nodejs,node-addon-api,NPM
16518,ethereum,remix-project,memorystream,jsbizon,node-memorystream,NPM
16519,ethereum,remix-project,common-ancestor-path,isaacs,common-ancestor-path,NPM
16520,ethereum,remix-project,safe-buffer,feross,safe-buffer,NPM
16521,ethereum,sourcify,minipass-pipeline,,,NPM
16522,ethereum,sourcify,@noble/hashes,paulmillr,noble-hashes,NPM
16523,ethereum,sourcify,validate-npm-package-name,npm,validate-npm-package-name,NPM
16524,ethereum,sourcify,detect-indent,sindresorhus,detect-indent,NPM
16525,ethereum,sourcify,ethers,ethers-io,ethers.js,NPM
16526,ethereum,sourcify,@cspell/strong-weak-map,streetsidesoftware,cspell,NPM
16527,ethereum,sourcify,has-proto,inspect-js,has-proto,NPM
16528,ethereum,sourcify,acorn,acornjs,acorn,NPM
16529,ethereum,sourcify,@cspell/dict-html,streetsidesoftware,cspell-dicts,NPM
16530,ethereum,sourcify,uglify-js,mishoo,uglifyjs,NPM
16531,ethereum,sourcify,asn1,joyent,node-asn1,NPM
16532,ethereum,sourcify,@types/debug,definitelytyped,definitelytyped,NPM
16533,ethereum,sourcify,@ethersproject/properties,ethers-io,ethers.js,NPM
16534,ethereum,sourcify,node-gyp,nodejs,node-gyp,NPM
16535,ethereum,sourcify,postgres-bytea,bendrucker,postgres-bytea,NPM
16536,ethereum,sourcify,micromark-util-character,micromark,micromark,NPM
16537,ethereum,sourcify,@octokit/plugin-paginate-rest,octokit,plugin-paginate-rest.js,NPM
16538,ethereum,fe,clap_lex,clap-rs,clap,CARGO
16539,ethereum,fe,tinytemplate,bheisler,tinytemplate,CARGO
16540,ethereum,fe,thiserror,dtolnay,thiserror,CARGO
16541,ethereum,fe,id-arena,fitzgen,id-arena,CARGO
16542,eth-infinitism,account-abstraction,strip-bom,sindresorhus,strip-bom,NPM
16543,eth-infinitism,account-abstraction,@ethersproject/solidity,ethers-io,ethers.js,NPM
16544,eth-infinitism,account-abstraction,js-yaml,nodeca,js-yaml,NPM
16545,eth-infinitism,account-abstraction,text-table,substack,text-table,NPM
16546,eth-infinitism,account-abstraction,evp_bytestokey,crypto-browserify,evp_bytestokey,NPM
16547,eth-infinitism,account-abstraction,wordwrapjs,75lb,wordwrapjs,NPM
16548,chainsafe,lodestar,strict-event-emitter,open-draft,strict-event-emitter,NPM
16549,chainsafe,lodestar,css-declaration-sorter,siilwyn,css-declaration-sorter,NPM
16550,chainsafe,lodestar,@actions/exec,actions,toolkit,NPM
16551,chainsafe,lodestar,get-iterator,alanshaw,get-iterator,NPM
16552,chainsafe,lodestar,is-array-buffer,inspect-js,is-array-buffer,NPM
16553,chainsafe,lodestar,ansi-escapes,sindresorhus,ansi-escapes,NPM
16554,chainsafe,lodestar,ripemd160,crypto-browserify,ripemd160,NPM
16555,chainsafe,lodestar,webpackbar,unjs,webpackbar,NPM
16556,chainsafe,lodestar,mdast-util-to-string,syntax-tree,mdast-util-to-string,NPM
16557,chainsafe,lodestar,web3-utils,chainsafe,web3.js,NPM
16558,chainsafe,lodestar,@babel/plugin-transform-spread,babel,babel,NPM
16559,chainsafe,lodestar,pkg-dir,sindresorhus,pkg-dir,NPM
16560,chainsafe,lodestar,@chainsafe/swap-or-not-shuffle-linux-arm64-musl,chainsafe,swap-or-not-shuffle,NPM
16561,chainsafe,lodestar,os-tmpdir,sindresorhus,os-tmpdir,NPM
16562,chainsafe,lodestar,vm-browserify,substack,vm-browserify,NPM
16563,chainsafe,lodestar,@sideway/address,sideway,address,NPM
16564,chainsafe,lodestar,asn1.js,indutny,asn1.js,NPM
16565,chainsafe,lodestar,is-callable,inspect-js,is-callable,NPM
16566,chainsafe,lodestar,@babel/helper-replace-supers,babel,babel,NPM
16567,chainsafe,lodestar,@rollup/rollup-linux-arm-musleabihf,rollup,rollup,NPM
16568,ethers-io,ethers.js,path-exists,sindresorhus,path-exists,NPM
16569,nethereum,nethereum,ms,vercel,ms,NPM
16570,nethereum,nethereum,@esbuild/openbsd-x64,evanw,esbuild,NPM
16571,status-im,nimbus-eth2,mkdocs-material,squidfunk,mkdocs-material,PYPI
16572,status-im,nimbus-eth2,pandas,pandas-dev,pandas,PYPI
16573,vyperlang,titanoboa,py-evm,ethereum,py-evm,PYPI
16574,erigontech,erigon,github.com/hashicorp/go-retryablehttp,hashicorp,go-retryablehttp,GOLANG
16575,ethereumjs,ethereumjs-monorepo,@inquirer/confirm,sboudrias,inquirer.js,NPM
16576,ethereumjs,ethereumjs-monorepo,eslint-plugin-eslint-comments,mysticatea,eslint-plugin-eslint-comments,NPM
16577,ethereumjs,ethereumjs-monorepo,@bcoe/v8-coverage,bcoe,v8-coverage,NPM
16578,ethereumjs,ethereumjs-monorepo,@eslint/js,eslint,eslint,NPM
16579,ethereumjs,ethereumjs-monorepo,tar-fs,mafintosh,tar-fs,NPM
16580,ethereumjs,ethereumjs-monorepo,is-map,inspect-js,is-map,NPM
16581,ethereumjs,ethereumjs-monorepo,@mswjs/interceptors,mswjs,interceptors,NPM
16582,ethereumjs,ethereumjs-monorepo,lodash,lodash,lodash,NPM
16583,ethereumjs,ethereumjs-monorepo,smart-buffer,joshglazebrook,smart-buffer,NPM
16584,ethereumjs,ethereumjs-monorepo,stringify-object-es5,searls,stringify-object,NPM
16585,ethereumjs,ethereumjs-monorepo,math-intrinsics,es-shims,math-intrinsics,NPM
16586,foundry-rs,foundry,digest,rustcrypto,traits,CARGO
16587,foundry-rs,foundry,spin,mvdnes,spin-rs,CARGO
16588,foundry-rs,foundry,num-order,cmpute,num-order,CARGO
16589,foundry-rs,foundry,anstyle-lossy,rust-cli,anstyle,CARGO
16590,foundry-rs,foundry,crunchy,eira-fransham,crunchy,CARGO
16591,foundry-rs,foundry,normalize-path,cargo-bins,cargo-binstall,CARGO
16592,foundry-rs,foundry,iana-time-zone-haiku,strawlab,iana-time-zone,CARGO
16593,foundry-rs,foundry,slab,tokio-rs,slab,CARGO
16594,nomicfoundation,hardhat,@lerna/add,lerna,lerna,NPM
16595,nomicfoundation,hardhat,debug,debug-js,debug,NPM
16596,nomicfoundation,hardhat,lodash.set,lodash,lodash,NPM
16597,nomicfoundation,hardhat,get-caller-file,stefanpenner,get-caller-file,NPM
16598,nomicfoundation,hardhat,object.values,es-shims,object.values,NPM
16599,nomicfoundation,hardhat,npm-package-arg,npm,npm-package-arg,NPM
16600,nomicfoundation,hardhat,npm-lifecycle,npm,lifecycle,NPM
16601,nomicfoundation,hardhat,diff,kpdecker,jsdiff,NPM
16602,nomicfoundation,hardhat,is-descriptor,inspect-js,is-descriptor,NPM
16603,nomicfoundation,hardhat,fb-watchman,facebook,watchman,NPM
16604,nomicfoundation,hardhat,unfetch,developit,unfetch,NPM
16605,nomicfoundation,hardhat,file-entry-cache,jaredwray,file-entry-cache,NPM
16606,nomicfoundation,hardhat,regex-not,jonschlinkert,regex-not,NPM
16607,nomicfoundation,hardhat,cliui,yargs,cliui,NPM
16608,nomicfoundation,hardhat,@types/babel__template,definitelytyped,definitelytyped,NPM
16609,nomicfoundation,hardhat,pretty-ms,sindresorhus,pretty-ms,NPM
16610,nomicfoundation,hardhat,@lerna/gitlab-client,,,NPM
16611,nomicfoundation,hardhat,caching-transform,istanbuljs,caching-transform,NPM
16612,nomicfoundation,hardhat,postcss-discard-overridden,cssnano,cssnano,NPM
16613,nomicfoundation,hardhat,micromark-util-encode,micromark,micromark,NPM
16614,nomicfoundation,hardhat,postcss-normalize-charset,cssnano,cssnano,NPM
16615,nomicfoundation,hardhat,currently-unhandled,jamestalmage,currently-unhandled,NPM
16616,nomicfoundation,hardhat,es6-shim,paulmillr,es6-shim,NPM
16617,nomicfoundation,hardhat,base16,gaearon,base16-js,NPM
16618,nomicfoundation,hardhat,camel-case,blakeembrey,change-case,NPM
16619,paradigmxyz,reth,tower-service,tower-rs,tower,CARGO
16620,paradigmxyz,reth,itertools,rust-itertools,itertools,CARGO
16621,paradigmxyz,reth,arrayvec,bluss,arrayvec,CARGO
16622,paradigmxyz,reth,primitive-types,paritytech,parity-common,CARGO
16623,paradigmxyz,reth,secp256k1,rust-bitcoin,rust-secp256k1,CARGO
16624,paradigmxyz,reth,flate2,rust-lang,flate2-rs,CARGO
16625,paradigmxyz,reth,indoc,dtolnay,indoc,CARGO
16626,safe-global,safe-smart-account,global-prefix,jonschlinkert,global-prefix,NPM
16627,safe-global,safe-smart-account,ndjson,ndjson,ndjson.js,NPM
16628,safe-global,safe-smart-account,binary-extensions,sindresorhus,binary-extensions,NPM
16629,safe-global,safe-smart-account,statuses,jshttp,statuses,NPM
16630,safe-global,safe-smart-account,@ethersproject/keccak256,ethers-io,ethers.js,NPM
16631,safe-global,safe-smart-account,is-extglob,jonschlinkert,is-extglob,NPM
16632,grandinetech,grandine,piper,smol-rs,piper,CARGO
16633,grandinetech,grandine,rlp,paritytech,parity-common,CARGO
16634,grandinetech,grandine,core-foundation,servo,core-foundation-rs,CARGO
16635,grandinetech,grandine,rand_xoshiro,rust-random,rngs,CARGO
16636,grandinetech,grandine,prettyplease,dtolnay,prettyplease,CARGO
16637,grandinetech,grandine,equivalent,cuviper,equivalent,CARGO
16638,grandinetech,grandine,plotters,plotters-rs,plotters,CARGO
16639,grandinetech,grandine,libp2p-swarm,libp2p,rust-libp2p,CARGO
16640,grandinetech,grandine,encoding_rs,hsivonen,encoding_rs,CARGO
16641,openzeppelin,openzeppelin-contracts,decompress-response,sindresorhus,decompress-response,NPM
16642,openzeppelin,openzeppelin-contracts,async,caolan,async,NPM
16643,openzeppelin,openzeppelin-contracts,yn,sindresorhus,yn,NPM
16644,openzeppelin,openzeppelin-contracts,cli-cursor,sindresorhus,cli-cursor,NPM
16645,openzeppelin,openzeppelin-contracts,path-type,sindresorhus,path-type,NPM
16646,scaffold-eth,scaffold-eth-2,@walletconnect/environment,walletconnect,walletconnect-utils,NPM
16647,scaffold-eth,scaffold-eth-2,string.prototype.trim,es-shims,string.prototype.trim,NPM
16648,scaffold-eth,scaffold-eth-2,minimatch,isaacs,minimatch,NPM
16649,scaffold-eth,scaffold-eth-2,kind-of,jonschlinkert,kind-of,NPM
16650,scaffold-eth,scaffold-eth-2,stacktrace-parser,errwischt,stacktrace-parser,NPM
16651,scaffold-eth,scaffold-eth-2,tailwindcss,tailwindlabs,tailwindcss,NPM
16652,scaffold-eth,scaffold-eth-2,eslint-config-next,vercel,next.js,NPM
16653,scaffold-eth,scaffold-eth-2,@metamask/utils,metamask,utils,NPM
16654,prysmaticlabs,prysm,github.com/status-im/keycard-go,status-im,keycard-go,GOLANG
16655,prysmaticlabs,prysm,github.com/wealdtech/go-bytesutil,wealdtech,go-bytesutil,GOLANG
16656,eth-infinitism,account-abstraction,is-buffer,feross,is-buffer,NPM
16657,eth-infinitism,account-abstraction,oauth-sign,mikeal,oauth-sign,NPM
16658,eth-infinitism,account-abstraction,cliui,yargs,cliui,NPM
16659,eth-infinitism,account-abstraction,safe-regex,davisjam,safe-regex,NPM
16660,eth-infinitism,account-abstraction,eslint-import-resolver-node,import-js,eslint-plugin-import,NPM
16661,eth-infinitism,account-abstraction,@nomicfoundation/edr-linux-arm64-musl,nomicfoundation,edr,NPM
16662,eth-infinitism,account-abstraction,md5.js,crypto-browserify,md5.js,NPM
16663,eth-infinitism,account-abstraction,ts-command-line-args,roaders,ts-command-line-args,NPM
16664,eth-infinitism,account-abstraction,has-values,jonschlinkert,has-values,NPM
16665,eth-infinitism,account-abstraction,@types/lru-cache,definitelytyped,definitelytyped,NPM
16666,eth-infinitism,account-abstraction,isarray,juliangruber,isarray,NPM
16667,eth-infinitism,account-abstraction,eslint-plugin-es,mysticatea,eslint-plugin-es,NPM
16668,eth-infinitism,account-abstraction,@types/node-fetch,definitelytyped,definitelytyped,NPM
16669,eth-infinitism,account-abstraction,argparse,nodeca,argparse,NPM
16670,eth-infinitism,account-abstraction,web3,chainsafe,web3.js,NPM
16671,nomicfoundation,hardhat,@sentry/hub,getsentry,sentry-javascript,NPM
16672,nomicfoundation,hardhat,has-values,jonschlinkert,has-values,NPM
16673,nomicfoundation,hardhat,immediate,calvinmetcalf,immediate,NPM
16674,nomicfoundation,hardhat,git-url-parse,ionicabizau,git-url-parse,NPM
16675,nomicfoundation,hardhat,type-detect,chaijs,type-detect,NPM
16676,nomicfoundation,hardhat,loud-rejection,sindresorhus,loud-rejection,NPM
16677,nomicfoundation,hardhat,req-cwd,sindresorhus,req-cwd,NPM
16678,nomicfoundation,hardhat,babel-plugin-apply-mdx-type-prop,mdx-js,mdx,NPM
16679,nomicfoundation,hardhat,append-transform,istanbuljs,append-transform,NPM
16680,nomicfoundation,hardhat,lowlight,wooorm,lowlight,NPM
16681,nomicfoundation,hardhat,mdast-util-mdx-jsx,syntax-tree,mdast-util-mdx-jsx,NPM
16682,nomicfoundation,hardhat,big.js,mikemcl,big.js,NPM
16683,nomicfoundation,hardhat,d3-fetch,d3,d3-fetch,NPM
16684,nomicfoundation,hardhat,warning,berkeleytrue,warning,NPM
16685,nomicfoundation,hardhat,unist-util-map,syntax-tree,unist-util-map,NPM
16686,nomicfoundation,hardhat,@babel/helper-validator-identifier,babel,babel,NPM
16687,nomicfoundation,hardhat,@lerna/init,lerna,lerna,NPM
16688,nomicfoundation,hardhat,has-value,jonschlinkert,has-value,NPM
16689,nomicfoundation,hardhat,@json-schema-tools/transpiler,json-schema-tools,transpiler,NPM
16690,nomicfoundation,hardhat,ethereumjs-abi,axic,ethereumjs-abi,NPM
16691,nomicfoundation,hardhat,anymatch,micromatch,anymatch,NPM
16692,nomicfoundation,hardhat,get-pkg-repo,conventional-changelog,get-pkg-repo,NPM
16693,nomicfoundation,hardhat,web3-core-method,ethereum,web3.js,NPM
16694,nomicfoundation,hardhat,parse5,inikulin,parse5,NPM
16695,nomicfoundation,hardhat,mdast-util-mdxjs-esm,syntax-tree,mdast-util-mdxjs-esm,NPM
16696,nomicfoundation,hardhat,wordwrap,substack,node-wordwrap,NPM
16697,nomicfoundation,hardhat,micromark-extension-mdxjs,micromark,micromark-extension-mdxjs,NPM
16698,nomicfoundation,hardhat,@algolia/client-account,algolia,algoliasearch-client-javascript,NPM
16699,a16z,helios,has-flag,sindresorhus,has-flag,NPM
16700,a16z,helios,enum-as-inner,bluejekyll,enum-as-inner,CARGO
16701,a16z,helios,tracing-subscriber,tokio-rs,tracing,CARGO
16702,a16z,helios,@webassemblyjs/helper-api-error,xtuc,webassemblyjs,NPM
16703,a16z,helios,windows_x86_64_gnu,microsoft,windows-rs,CARGO
16704,a16z,helios,p-locate,sindresorhus,p-locate,NPM
16705,sigp,lighthouse,core2,bbqsrc,core2,CARGO
16706,sigp,lighthouse,darling_macro,teddriggs,darling,CARGO
16707,sigp,lighthouse,r2d2,sfackler,r2d2,CARGO
16708,sigp,lighthouse,pin-project,taiki-e,pin-project,CARGO
16709,sigp,lighthouse,scoped-tls,alexcrichton,scoped-tls,CARGO
16710,wevm,viem,array-union,sindresorhus,array-union,NPM
16711,wevm,viem,@changesets/parse,changesets,changesets,NPM
16712,wevm,viem,char-regex,richienb,char-regex,NPM
16713,wevm,viem,@istanbuljs/schema,istanbuljs,schema,NPM
16714,wevm,viem,react-is,facebook,react,NPM
16715,wevm,viem,trim-lines,wooorm,trim-lines,NPM
16716,wevm,viem,change-case,blakeembrey,change-case,NPM
16717,wevm,viem,arg,vercel,arg,NPM
16718,wevm,viem,pretty-format,thejameskyle,pretty-format,NPM
16719,wevm,viem,require-directory,troygoode,node-require-directory,NPM
16720,wevm,viem,bare-fs,holepunchto,bare-fs,NPM
16721,wevm,viem,fast-fifo,mafintosh,fast-fifo,NPM
16722,a16z,helios,async-stream-impl,tokio-rs,async-stream,CARGO
16723,a16z,helios,alloy-eip7702,alloy-rs,eips,CARGO
16724,a16z,helios,ciborium,enarx,ciborium,CARGO
16725,a16z,helios,source-map-support,evanw,node-source-map-support,NPM
16726,a16z,helios,if-watch,mxinden,if-watch,CARGO
16727,a16z,helios,ethereum_ssz_derive,sigp,ethereum_ssz,CARGO
16728,a16z,helios,webpack,webpack,webpack,NPM
16729,a16z,helios,block-buffer,rustcrypto,utils,CARGO
16730,sigp,lighthouse,multiaddr,multiformats,rust-multiaddr,CARGO
16731,sigp,lighthouse,serde_path_to_error,dtolnay,path-to-error,CARGO
16732,sigp,lighthouse,libp2p-mplex,libp2p,rust-libp2p,CARGO
16733,sigp,lighthouse,phf,rust-phf,rust-phf,CARGO
16734,sigp,lighthouse,deranged,jhpratt,deranged,CARGO
16735,sigp,lighthouse,lazycell,indiv0,lazycell,CARGO
16736,sigp,lighthouse,base64,marshallpierce,rust-base64,CARGO
16737,sigp,lighthouse,derive_more,jeltef,derive_more,CARGO
16738,sigp,lighthouse,hickory-resolver,hickory-dns,hickory-dns,CARGO
16739,wevm,viem,@radix-ui/react-portal,radix-ui,primitives,NPM
16740,wevm,viem,property-information,wooorm,property-information,NPM
16741,wevm,viem,streamx,streamxorg,streamx,NPM
16742,wevm,viem,aes-js,ricmoo,aes-js,NPM
16743,wevm,viem,postcss-value-parser,trysound,postcss-value-parser,NPM
16744,wevm,viem,scheduler,facebook,react,NPM
16745,wevm,viem,@jridgewell/sourcemap-codec,jridgewell,sourcemap-codec,NPM
16746,wevm,viem,execa,sindresorhus,execa,NPM
16747,wevm,viem,media-query-parser,tbjgolden,media-query-parser,NPM
16748,wevm,viem,through,dominictarr,through,NPM
16749,ethereum,go-ethereum,github.com/stretchr/testify,stretchr,testify,GOLANG
16750,ethereum,go-ethereum,github.com/status-im/keycard-go,status-im,keycard-go,GOLANG
16751,ethereum,remix-project,findup-sync,gulpjs,findup-sync,NPM
16752,ethereum,remix-project,@types/react-window,definitelytyped,definitelytyped,NPM
16753,ethereum,remix-project,@babel/plugin-syntax-optional-catch-binding,babel,babel,NPM
16754,ethereum,remix-project,table,gajus,table,NPM
16755,ethereum,remix-project,@types/http-proxy,definitelytyped,definitelytyped,NPM
16756,ethereum,remix-project,sponge-case,blakeembrey,change-case,NPM
16757,ethereum,remix-project,@types/aws-lambda,definitelytyped,definitelytyped,NPM
16758,ethereum,remix-project,@walletconnect/types,walletconnect,walletconnect-monorepo,NPM
16759,ethereum,remix-project,postcss-discard-empty,cssnano,cssnano,NPM
16760,ethereum,remix-project,cross-spawn,moxystudio,node-cross-spawn,NPM
16761,ethereum,remix-project,git-side-band-message,maxogden,git-side-band-message,NPM
16762,ethereum,remix-project,p-waterfall,sindresorhus,p-waterfall,NPM
16763,ethereum,remix-project,enquirer,enquirer,enquirer,NPM
16764,ethereum,remix-project,@ethersproject/constants,ethers-io,ethers.js,NPM
16765,ethereum,remix-project,@nomicfoundation/ethereumjs-evm,ethereumjs,ethereumjs-monorepo,NPM
16766,ethereum,remix-project,env-paths,sindresorhus,env-paths,NPM
16767,ethereum,remix-project,is-arrayish,qix-,node-is-arrayish,NPM
16768,ethereum,remix-project,resolve-package,tunnckocore,resolve-package,NPM
16769,ethereum,remix-project,babel-plugin-transform-object-assign,babel,babel,NPM
16770,ethereum,remix-project,@stablelib/constant-time,stablelib,stablelib,NPM
16771,ethereum,remix-project,fbjs-css-vars,facebook,fbjs,NPM
16772,ethereum,remix-project,colors-browserify,vigour-io,colors-browserify,NPM
16773,ethereum,remix-project,@ethereumjs/trie,ethereumjs,ethereumjs-monorepo,NPM
16774,ethereum,remix-project,@vue/compiler-sfc,vuejs,core,NPM
16775,ethereum,remix-project,string-hash,darkskyapp,string-hash,NPM
16776,ethereum,remix-project,http-parser-js,creationix,http-parser-js,NPM
16777,ethereum,remix-project,radix3,unjs,radix3,NPM
16778,ethereum,remix-project,is-lambda,watson,is-lambda,NPM
16779,ethereum,remix-project,@lerna/clean,lerna,lerna,NPM
16780,ethereum,remix-project,is-absolute,jonschlinkert,is-absolute,NPM
16781,ethereum,remix-project,@graphql-codegen/plugin-helpers,dotansimha,graphql-code-generator,NPM
16782,ethereum,remix-project,rustbn-wasm,ethereumjs,rustbn-wasm,NPM
16783,ethereum,remix-project,tweetnacl-util,dchest,tweetnacl-util-js,NPM
16784,ethereum,remix-project,babel-plugin-transform-es2015-arrow-functions,babel,babel,NPM
16785,ethereum,remix-project,@lerna/create,lerna,lerna,NPM
16786,ethereum,remix-project,dedent,dmnd,dedent,NPM
16787,ethereum,remix-project,buffer-from,linusu,buffer-from,NPM
16788,ethereum,remix-project,async-limiter,strml,async-limiter,NPM
16789,ethereum,remix-project,hasown,inspect-js,hasown,NPM
16790,ethereum,remix-project,@types/graceful-fs,definitelytyped,definitelytyped,NPM
16791,ethereum,sourcify,@scure/base,paulmillr,scure-base,NPM
16792,ethereum,sourcify,array-union,sindresorhus,array-union,NPM
16793,ethereum,sourcify,tweetnacl,dchest,tweetnacl-js,NPM
16794,ethereum,sourcify,yn,sindresorhus,yn,NPM
16795,ethereum,sourcify,@yarnpkg/lockfile,yarnpkg,yarn,NPM
16796,ethereum,sourcify,loose-envify,zertosh,loose-envify,NPM
16797,ethereum,sourcify,@typescript-eslint/parser,typescript-eslint,typescript-eslint,NPM
16798,ethereum,sourcify,resolve,browserify,resolve,NPM
16799,ethereum,sourcify,opener,domenic,opener,NPM
16800,ethereum,sourcify,keccak,cryptocoinjs,keccak,NPM
16801,ethereum,sourcify,@cspell/dict-makefile,streetsidesoftware,cspell-dicts,NPM
16802,ethereum,sourcify,require-directory,troygoode,node-require-directory,NPM
16803,ethereum,sourcify,@aws-sdk/middleware-host-header,aws,aws-sdk-js-v3,NPM
16804,ethereum,sourcify,@ethereumjs/tx,ethereumjs,ethereumjs-monorepo,NPM
16805,ethereum,fe,ena,rust-lang,ena,CARGO
16806,ethereum,fe,displaydoc,yaahc,displaydoc,CARGO
16807,ethereum,fe,impl-codec,,,CARGO
16808,chainsafe,lodestar,@azure/ms-rest-js,azure,ms-rest-js,NPM
16809,chainsafe,lodestar,@hapi/hoek,hapijs,hoek,NPM
16810,chainsafe,lodestar,headers-polyfill,mswjs,headers-polyfill,NPM
16811,chainsafe,lodestar,@fastify/busboy,fastify,busboy,NPM
16812,chainsafe,lodestar,prom-client,siimon,prom-client,NPM
16813,chainsafe,lodestar,@napi-rs/snappy-android-arm64,brooooooklyn,snappy,NPM
16814,chainsafe,lodestar,micromark-extension-directive,micromark,micromark-extension-directive,NPM
16815,chainsafe,lodestar,requires-port,unshiftio,requires-port,NPM
16816,chainsafe,lodestar,css-select,fb55,css-select,NPM
16817,chainsafe,lodestar,it-peekable,achingbrain,it,NPM
16818,chainsafe,lodestar,is-wsl,sindresorhus,is-wsl,NPM
16819,chainsafe,lodestar,@types/tar,definitelytyped,definitelytyped,NPM
16820,chainsafe,lodestar,@types/normalize-package-data,definitelytyped,definitelytyped,NPM
16821,chainsafe,lodestar,@hapi/topo,hapijs,topo,NPM
16822,chainsafe,lodestar,config-chain,dominictarr,config-chain,NPM
16823,chainsafe,lodestar,postcss-modules-local-by-default,css-modules,postcss-modules-local-by-default,NPM
16824,chainsafe,lodestar,graceful-fs,isaacs,node-graceful-fs,NPM
16825,chainsafe,lodestar,@hutson/parse-repository-url,hyper-expanse,parse-repository-url,NPM
16826,chainsafe,lodestar,@babel/helper-annotate-as-pure,babel,babel,NPM
16827,chainsafe,lodestar,cssesc,mathiasbynens,cssesc,NPM
16828,chainsafe,lodestar,@docusaurus/plugin-content-blog,facebook,docusaurus,NPM
16829,chainsafe,lodestar,@chainsafe/as-chacha20poly1305,chainsafe,as-chacha20poly1305,NPM
16830,chainsafe,lodestar,@vue/language-core,vuejs,language-tools,NPM
16831,chainsafe,lodestar,csstype,frenic,csstype,NPM
16832,chainsafe,lodestar,@ethersproject/sha2,ethers-io,ethers.js,NPM
