id,isValid,name,verificationStatus,claimedAt,forge,ownerAddress,ownerAccountId,url,emoji,avatarCid,color,description,createdAt,updatedAt,isVisible,lastProcessedIpfsHash
80923194219391603786600901450767795055905413628840584165159033896960,TRUE,iced-rs/iced_aw,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/iced-rs/iced_aw,NULL,NULL,NULL,NULL,2024-12-06 10:28:31.596+00,2024-12-06 10:28:31.596+00,TRUE,NULL
80923211889464686041153790018079131584716265282849651093909784231936,TRUE,indexas/indexas,PendingMetadata,2023-07-16 20:36:23+00,GitHub,0x1b9Aceb609a62bae0c0a9682A9268138Faff4F5f,157595072647935964513321819059592712321819955039,https://github.com/indexas/indexas,NULL,NULL,NULL,NULL,2024-10-09 15:31:57.271+00,2024-10-09 15:31:58.045+00,TRUE,NULL
80923215116231268009241517341060102830403571905403533083990596517888,TRUE,ipfs/ipfs,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/ipfs/ipfs,NULL,NULL,NULL,NULL,2024-10-09 15:35:12.243+00,2024-10-09 15:35:12.243+00,TRUE,NULL
80923215166202886353137986804988780933621015376881096865322973003776,TRUE,ipni/storetheindex,Claimed,2024-10-16 05:51:35+00,GitHub,0xcB2E7F53F446AFA859192194Fc2E7eeCA20f6285,1159962052584820274584258838896093813347187647109,https://github.com/ipni/storetheindex,NULL,QmPjPRn4mguJHA4jb3g6QmwSGADozoTYFT31KHkFiBngBs,#5FB2FF,NULL,2024-10-16 05:50:04.424+00,2024-10-16 05:55:19.176+00,TRUE,NULL
80923218373611075843290076389804119872225062937406868412373110095872,TRUE,irmago/OrbitChinaRPGF,Claimed,2024-10-18 08:05:59+00,GitHub,0x914CF9edae8B8b39EAA2c0ed87816B10EB0E5B4B,829520290242673251309861550218050461153329306443,https://github.com/irmago/OrbitChinaRPGF,🎪,NULL,#27939A,NULL,2024-10-18 08:05:54.908+00,2024-10-18 09:05:30.538+00,TRUE,NULL
80923602438546821193922329788794147285674474450422595965584221929472,TRUE,jantic/DeOldify,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/jantic/DeOldify,NULL,NULL,NULL,NULL,2024-11-26 11:43:15.434+00,2024-11-26 11:43:15.434+00,TRUE,NULL
80923602469810212228109267736263672904882658399382492944574228689920,TRUE,jasonkuhrt/graphql-request,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/jasonkuhrt/graphql-request,NULL,NULL,NULL,NULL,2024-10-09 15:36:05.038+00,2024-10-09 15:36:05.038+00,TRUE,NULL
80923615331614939803349092081191978583064411719924867426697625993216,TRUE,jitpack/jitpack.io,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/jitpack/jitpack.io,NULL,NULL,NULL,NULL,2024-10-09 15:36:23.77+00,2024-10-09 15:36:23.77+00,TRUE,NULL
80923624897865097725643654423366447318840620697756938737248848838656,TRUE,john99mc/test2,PendingMetadata,2023-12-08 17:42:11+00,GitHub,0x49d8c98C05DC13b3889AD75898888a023Cb498Ea,421590844449815397486255028235261968490110949610,https://github.com/john99mc/test2,NULL,NULL,NULL,NULL,2024-10-09 15:32:53.398+00,2024-10-09 15:34:46.868+00,TRUE,NULL
80923624935654348165389639908956598990518618713056176901676190400512,TRUE,jonschlinkert/remarkable,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/jonschlinkert/remarkable,NULL,NULL,NULL,NULL,2024-10-09 15:34:53.205+00,2024-10-09 15:34:53.205+00,TRUE,NULL
80923631369560840204839427395040805272203225651773153283869329326080,TRUE,jsonata-js/jsonata,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/jsonata-js/jsonata,NULL,NULL,NULL,NULL,2024-10-09 15:34:53.204+00,2024-10-09 15:34:53.204+00,TRUE,NULL
80923632976672148894478415071022273693824080948167973441740856098816,TRUE,jtourkos/alsdkf,PendingMetadata,2024-08-05 13:19:35+00,GitHub,0x945AFA63507e56748368D3F31ccC35043efDbd4b,846959513016227493489143736695218182523669298507,https://github.com/jtourkos/alsdkf,NULL,NULL,NULL,NULL,2024-10-09 15:36:38.798+00,2024-10-09 15:36:39.547+00,TRUE,NULL
80923632976672148894478415334387595876014199401785001370112397148160,TRUE,jtourkos/drips-test-1,Claimed,2024-11-04 16:58:23+00,GitHub,0x945AFA63507e56748368D3F31ccC35043efDbd4b,846959513016227493489143736695218182523669298507,https://github.com/jtourkos/drips-test-1,💻,NULL,#FFC120,NULL,2024-11-04 16:58:19.441+00,2024-11-04 17:02:31.095+00,TRUE,NULL
80923632976672148894478415334387595876014199401785019777519456354304,TRUE,jtourkos/drips-test-repo,Claimed,2023-11-16 12:53:11+00,GitHub,0x945AFA63507e56748368D3F31ccC35043efDbd4b,846959513016227493489143736695218182523669298507,https://github.com/jtourkos/drips-test-repo,🥩,NULL,#FF5555,NULL,2024-10-09 15:32:38.493+00,2024-10-09 15:32:58.415+00,TRUE,NULL
80923632976672148894478415334387595876014199401785019777519459316224,TRUE,jtourkos/drips-test-repo-2,Claimed,2023-11-17 11:09:11+00,GitHub,0x945AFA63507e56748368D3F31ccC35043efDbd4b,846959513016227493489143736695218182523669298507,https://github.com/jtourkos/drips-test-repo-2,💃,NULL,#53DB53,NULL,2024-10-09 15:32:44.119+00,2024-10-09 15:32:45.829+00,TRUE,NULL
80923632976672148894478415592676185693269932827188086805496906907648,TRUE,jtourkos/git-dep-url,Claimed,2023-07-25 10:23:59+00,GitHub,0x945AFA63507e56748368D3F31ccC35043efDbd4b,846959513016227493489143736695218182523669298507,https://github.com/jtourkos/git-dep-url,📀,NULL,#53DB53,NULL,2024-10-09 15:31:58.092+00,2024-10-09 15:32:04.852+00,TRUE,NULL
80923632976672148894478415938402057987130659454571934789662570184704,TRUE,jtourkos/kasjdfalsd,PendingMetadata,2024-07-01 12:13:47+00,GitHub,0x20a9273a452268E5a034951ae5381a45E14aC2a3,186459947812338557516208784438184349565568336547,https://github.com/jtourkos/kasjdfalsd,NULL,NULL,NULL,NULL,2024-10-09 15:36:24.671+00,2024-10-09 15:36:25.441+00,TRUE,NULL
80923632976672148894478416376676471102757673096773860077072101146624,TRUE,jtourkos/pilp,Claimed,2023-11-16 12:35:47+00,GitHub,0x945AFA63507e56748368D3F31ccC35043efDbd4b,846959513016227493489143736695218182523669298507,https://github.com/jtourkos/pilp,💳,NULL,#FFC555,NULL,2024-10-09 15:32:38.086+00,2024-10-09 15:32:58.415+00,TRUE,NULL
80923632976672148894478416723773812764561030483402203949098344644608,TRUE,jtourkos/testdr12,PendingMetadata,2023-12-08 12:24:59+00,GitHub,0x945AFA63507e56748368D3F31ccC35043efDbd4b,846959513016227493489143736695218182523669298507,https://github.com/jtourkos/testdr12,NULL,NULL,NULL,NULL,2024-10-09 15:32:59.514+00,2024-10-09 15:33:00.556+00,TRUE,NULL
80923632976672148894478416983740236516533934712703785499261841440768,TRUE,jtourkos/waltes,PendingMetadata,2024-08-08 18:16:11+00,GitHub,0x945AFA63507e56748368D3F31ccC35043efDbd4b,846959513016227493489143736695218182523669298507,https://github.com/jtourkos/waltes,NULL,NULL,NULL,NULL,2024-10-09 15:36:41.675+00,2024-10-09 15:36:43.194+00,TRUE,NULL
80923634570926778518797248332397211095526498079477428302444238995456,TRUE,jump-dev/JuMP.jl,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/jump-dev/JuMP.jl,NULL,NULL,NULL,NULL,2024-10-09 15:35:31.003+00,2024-10-09 15:35:31.003+00,TRUE,NULL
80923634577039020646453078086061190493046245512163567640646762102784,TRUE,junit-team/junit5,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/junit-team/junit5,NULL,NULL,NULL,NULL,2024-10-09 15:36:41.627+00,2024-10-09 15:36:41.627+00,TRUE,NULL
80923634589985563924544581268395339682023639517223543543901215260672,TRUE,jupyter/notebook,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/jupyter/notebook,NULL,NULL,NULL,NULL,2024-10-09 15:35:30.999+00,2024-10-09 15:35:30.999+00,TRUE,NULL
80924013839599357647874561427552443645973435015837377796213089239040,TRUE,karlseguin/websocket.zig,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/karlseguin/websocket.zig,NULL,NULL,NULL,NULL,2024-10-09 15:35:10.323+00,2024-10-09 15:35:10.323+00,TRUE,NULL
80924020185600835438249385601671963706779098546906484422612527087616,TRUE,keeffEoghan/tendrils,PendingMetadata,2024-02-15 00:14:11+00,GitHub,0x03c0Ec09395D5EA4a1D508B890D45F175d7101A1,21429277028861394880119032238121362006446506401,https://github.com/keeffEoghan/tendrils,NULL,NULL,NULL,NULL,2024-10-09 15:35:14.197+00,2024-10-09 15:35:15.363+00,TRUE,NULL
80924020241971970246909186015790230639565457499471265972497946771456,TRUE,kenada88/destor,Claimed,2024-11-21 20:30:11+00,GitHub,0x25eB8FBa2a1B42057c1af38A33b328763F123b45,216485854047514354756442172640991532218307459909,https://github.com/kenada88/destor,👑,NULL,#5555FF,NULL,2024-11-21 20:30:05.627+00,2024-11-21 20:49:04.205+00,TRUE,NULL
80924431536926777657567407392138194229023740649321663152221809803264,TRUE,learningequality/kolibri,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/learningequality/kolibri,NULL,NULL,NULL,NULL,2024-10-09 15:35:44.787+00,2024-10-09 15:35:44.787+00,TRUE,NULL
80924433231744824246138047715729830108938322370262214212118175023104,TRUE,lfortran/lfortran,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/lfortran/lfortran,NULL,NULL,NULL,NULL,2024-10-09 15:35:31+00,2024-10-09 15:35:31+00,TRUE,NULL
80924433262883696933662580772332212318854179560956019741640638857216,TRUE,lftherios/drips-ethcc,Claimed,2023-07-17 08:43:47+00,GitHub,0x88dE66343f2Db25bDe741D09bA87871943984906,781382413497942727707688603305399498265484347654,https://github.com/lftherios/drips-ethcc,🥷,NULL,#FFC555,NULL,2024-10-09 15:31:57.704+00,2024-10-09 15:32:04.852+00,TRUE,NULL
80924437970685862336445237697146051810361983738382071874368862945280,TRUE,libgit2/libgit2,Claimed,2024-07-17 09:54:35+00,GitHub,0x939121dD13f796C69d0Ac4185787285518081f8D,842458201299271075374524984597637657408211263373,https://github.com/libgit2/libgit2,🔮,NULL,#BBA781,NULL,2024-10-09 15:32:07.12+00,2024-10-09 15:37:22.364+00,TRUE,NULL
80924437970901272240282998998325036007886391943845301871217324589056,TRUE,libp2p/js-libp2p,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/libp2p/js-libp2p,NULL,NULL,NULL,NULL,2024-10-09 15:35:53.301+00,2024-10-09 15:35:53.301+00,TRUE,NULL
80924437970901272240283071454313165867397202181993075284590804860928,TRUE,libp2p/jvm-libp2p,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/libp2p/jvm-libp2p,NULL,NULL,NULL,NULL,2024-10-09 15:35:57.039+00,2024-10-09 15:35:57.039+00,TRUE,NULL
80924438033629094338938218283211704530736239036840531835503656304640,TRUE,lilnouns/lilnouns-camp,PendingMetadata,2024-06-07 11:38:11+00,GitHub,0x9e0e9D25a5ED9bc773f91691f0b45599255257B1,902346441662841289222033585612312982942922201009,https://github.com/lilnouns/lilnouns-camp,NULL,NULL,NULL,NULL,2024-10-09 15:36:13.775+00,2024-10-09 15:36:14.545+00,TRUE,NULL
80924457310386880091302880843407861917397762025481227787685752471552,TRUE,lukeed/regexparam,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/lukeed/regexparam,NULL,NULL,NULL,NULL,2024-10-09 15:35:37.894+00,2024-10-09 15:35:37.894+00,TRUE,NULL
80924836516478764359284241187621454950990787346656553247654654509056,TRUE,mafintosh/dns-packet,Claimed,2024-09-20 18:22:35+00,GitHub,0xdbf2eE8089a1a9C97eF54F597D48e17d2f4Df803,1255686535611603630334268309976253623000957319171,https://github.com/mafintosh/dns-packet,🍮,NULL,#FF84DC,NULL,2024-10-09 15:36:05.041+00,2024-10-09 15:37:19.694+00,TRUE,NULL
80924836554042238008025048945231872695630312233881585899176630157312,TRUE,maleck13/readline,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/maleck13/readline,NULL,NULL,NULL,NULL,2024-10-09 15:35:01.632+00,2024-10-09 15:35:01.632+00,TRUE,NULL
80924836585772173285355901612551000755972769318212362159897349980160,TRUE,maqsoftware/Pehla-School,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/maqsoftware/Pehla-School,NULL,NULL,NULL,NULL,2024-10-09 15:35:44.785+00,2024-10-09 15:35:44.785+00,TRUE,NULL
80924836592048602671466879496585799019592109250619825319418554364928,TRUE,marshallpierce/rust-base64,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/marshallpierce/rust-base64,NULL,NULL,NULL,NULL,2024-10-09 15:36:00.616+00,2024-10-09 15:36:00.616+00,TRUE,NULL
80924836604333278506179442814354761705234809338884287526482323963904,TRUE,mathjax/MathJax,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/mathjax/MathJax,NULL,NULL,NULL,NULL,2024-10-09 15:35:30.986+00,2024-10-09 15:35:30.986+00,TRUE,NULL
80924836604529634729877619390489753717494008442925646488879056814080,TRUE,matplotlib/matplotlib,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/matplotlib/matplotlib,NULL,NULL,NULL,NULL,2024-10-09 15:35:31.004+00,2024-10-09 15:35:31.004+00,TRUE,NULL
80924843019652992649809268292406071371628009887751240341134524809216,TRUE,mermaid-js/mermaid,PendingMetadata,2024-05-21 12:59:11+00,GitHub,0x0831DDFe60d009d9448CC976157b539089aB821E,46784001056916918758019072859103148844528665118,https://github.com/mermaid-js/mermaid,NULL,NULL,NULL,NULL,2024-10-09 15:35:54.588+00,2024-10-09 15:36:04.45+00,TRUE,NULL
80924843032257487129993132009558301157383439885818227069936769957888,TRUE,metonym/svelte-highlight,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/metonym/svelte-highlight,NULL,NULL,NULL,NULL,2024-10-09 15:31:57.66+00,2024-10-09 15:31:57.66+00,TRUE,NULL
80924847771150917671851193412834741946239815162928485318776334581760,TRUE,mhgbrown/cached_resource,Claimed,2023-09-30 20:20:11+00,GitHub,0xe2E9b9B5d0757c26aB477A754788B19b60f2ed83,1295444165478540595942340304482567097034602638723,https://github.com/mhgbrown/cached_resource,🏏,NULL,#53DB53,NULL,2024-10-09 15:32:16.522+00,2024-10-09 15:32:17.938+00,TRUE,NULL
80924849353372587989684026912248689366632801316528015429467933507584,TRUE,microsoft/TypeScript,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/microsoft/TypeScript,NULL,NULL,NULL,NULL,2024-10-09 15:35:12.335+00,2024-10-09 15:35:12.335+00,TRUE,NULL
80924849453561014879121258068440185831800243057829164254013985652736,TRUE,mishoo/UglifyJS,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/mishoo/UglifyJS,NULL,NULL,NULL,NULL,2024-10-09 15:35:40.759+00,2024-10-09 15:35:40.759+00,TRUE,NULL
80924854255371052081258864435143190427533744930538307990385846124544,TRUE,mlpack/mlpack,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/mlpack/mlpack,NULL,NULL,NULL,NULL,2024-10-09 15:35:30.993+00,2024-10-09 15:35:30.993+00,TRUE,NULL
80924858994754309961720969415512289899904237503758688601918444404736,TRUE,mochajs/mocha,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/mochajs/mocha,NULL,NULL,NULL,NULL,2024-10-09 15:34:58.507+00,2024-10-09 15:34:58.507+00,TRUE,NULL
80924859070129911852389123868885863544639299836680556887522137866240,TRUE,moojok/nospace,PendingMetadata,2023-09-10 11:51:35+00,GitHub,0xcf42F35A7dB4b37769B8519b323202A32520e673,1183254137821623996187838881110641705345307698803,https://github.com/moojok/nospace,NULL,NULL,NULL,NULL,2024-10-09 15:32:10.502+00,2024-10-09 15:32:11.177+00,TRUE,NULL
80924868724085381569570275610827284461312142440104307253327712747520,TRUE,muqa-org/zazelenimo,PendingMetadata,2024-11-20 14:24:35+00,GitHub,0xeADe5F65F6413758b3b29b6EE4514f787AECe468,1340862916169863532065307146126180402031653348456,https://github.com/muqa-org/zazelenimo,NULL,NULL,NULL,NULL,2024-11-20 14:24:30.258+00,2024-11-20 14:24:51.988+00,TRUE,NULL
80924876721534813340546644365164773595084635154072318969018006372352,TRUE,mzkrasner/upvote-forum,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/mzkrasner/upvote-forum,NULL,NULL,NULL,NULL,2024-10-09 15:32:49.836+00,2024-10-09 15:32:49.836+00,TRUE,NULL
80925168794712100644740911462366323639274423310658064178043080933376,TRUE,n0-computer/iroh,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/n0-computer/iroh,NULL,NULL,NULL,NULL,2024-12-06 10:28:31.592+00,2024-12-06 10:28:31.592+00,TRUE,NULL
80925247955193331500162559355831798880435414853809620172200592015360,TRUE,napari/napari,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/napari/napari,NULL,NULL,NULL,NULL,2024-10-09 15:35:30.987+00,2024-10-09 15:35:30.987+00,TRUE,NULL
80925248011686097819702696615734846192579507444985306344934367821824,TRUE,nayafia/lemonade-stand,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/nayafia/lemonade-stand,NULL,NULL,NULL,NULL,2024-10-09 15:35:16.696+00,2024-10-09 15:35:16.696+00,TRUE,NULL
80925254289199405916930936521568764737887575971064535965275315503104,TRUE,near/near-api-js,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/near/near-api-js,NULL,NULL,NULL,NULL,2024-10-10 06:39:05.806+00,2024-10-10 06:39:05.806+00,TRUE,NULL
80925254289199409278447372361317719590682227161286873589049391579136,TRUE,near/wallet-selector,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/near/wallet-selector,NULL,NULL,NULL,NULL,2024-10-10 06:39:05.808+00,2024-10-10 06:39:05.808+00,TRUE,NULL
80925254396013770423312561897128864225163667447717210002827164975104,TRUE,nervina-labs/joyid-sdk-js,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/nervina-labs/joyid-sdk-js,NULL,NULL,NULL,NULL,2024-10-09 15:36:37.516+00,2024-10-09 15:36:37.516+00,TRUE,NULL
80925254408593070020187110450846623411725594329899386280050170003456,TRUE,networkx/networkx,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/networkx/networkx,NULL,NULL,NULL,NULL,2024-10-09 15:35:30.994+00,2024-10-09 15:35:30.994+00,TRUE,NULL
80925260811279748490201033052927336545514058445059051331533127286784,TRUE,nipy/nipype,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/nipy/nipype,NULL,NULL,NULL,NULL,2024-10-09 15:35:30.999+00,2024-10-09 15:35:30.999+00,TRUE,NULL
80925280069114091949666901523784479055564218456890868819036678914048,TRUE,nullchinchilla/earendil,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/nullchinchilla/earendil,NULL,NULL,NULL,NULL,2024-10-09 15:32:00.847+00,2024-10-09 15:32:00.847+00,TRUE,NULL
80925280075491359262153492670901015723484893796127132984925264805888,TRUE,numpy/numpy,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/numpy/numpy,NULL,NULL,NULL,NULL,2024-10-09 15:35:30.991+00,2024-10-09 15:35:30.991+00,TRUE,NULL
80925280144512968722332354243098278093487647581817898353295578103808,TRUE,nuxodin/jema.js,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/nuxodin/jema.js,NULL,NULL,NULL,NULL,2024-10-09 15:34:53.205+00,2024-10-09 15:34:53.205+00,TRUE,NULL
80925683366673201769198168886735306872935757954863373664700201959424,TRUE,openjournals/joss,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/openjournals/joss,NULL,NULL,NULL,NULL,2024-10-09 15:35:30.989+00,2024-10-09 15:35:30.989+00,TRUE,NULL
80925683366770421302015820227240608676247708648334736273062206898176,TRUE,operate-first/community,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/operate-first/community,NULL,NULL,NULL,NULL,2024-10-09 15:35:44.632+00,2024-10-09 15:35:44.632+00,TRUE,NULL
80925683460707413251823509652815424214875993505191472207696763027456,TRUE,optimism-java/hildr,Claimed,2024-04-25 12:12:11+00,GitHub,0x56EdF679B0C80D528E17c5Ffe514dc9a1b254b9c,496279953934390424064685431782122508166113872796,https://github.com/optimism-java/hildr,🍸,NULL,#9A5E27,NULL,2024-10-09 15:35:56.051+00,2024-10-09 15:35:57.864+00,TRUE,NULL
80926070682632063438813523488493875530740727914521105057314490023936,TRUE,pallets/flask,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/pallets/flask,NULL,NULL,NULL,NULL,2024-10-09 15:34:57.219+00,2024-10-09 15:34:57.219+00,TRUE,NULL
80926070694989723880323856064419813604301628140930843041707648352256,TRUE,pandas-dev/pandas,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/pandas-dev/pandas,NULL,NULL,NULL,NULL,2024-10-09 15:35:31.008+00,2024-10-09 15:35:31.008+00,TRUE,NULL
80926070739126741179593471858837725491035555037205370702678626140160,TRUE,paulmillr/noble-curves,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/paulmillr/noble-curves,NULL,NULL,NULL,NULL,2024-10-09 15:35:09.063+00,2024-10-09 15:35:09.063+00,TRUE,NULL
80926070739126741179593471858837725491035560987404577056188773957632,TRUE,paulmillr/noble-hashes,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/paulmillr/noble-hashes,NULL,NULL,NULL,NULL,2024-10-09 15:36:05.039+00,2024-10-09 15:36:05.039+00,TRUE,NULL
80926070739126741179593471860523285365025596844326406615764366786560,TRUE,paulmillr/scure-base,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/paulmillr/scure-base,NULL,NULL,NULL,NULL,2024-10-09 15:36:05.04+00,2024-10-09 15:36:05.04+00,TRUE,NULL
80926073827705231406075671929151073787135476376222428714647869718528,TRUE,pcaversaccio/snekmate,Claimed,2024-07-09 10:15:23+00,GitHub,0xe9Fa0c8B5d7F79DeC36D3F448B1Ac4cEdedE4e69,1335771128672547545194839501901628535011708653161,https://github.com/pcaversaccio/snekmate,🐍,NULL,#FF5F5F,NULL,2024-10-09 15:35:40.756+00,2024-10-09 15:36:33.966+00,TRUE,NULL
80926081950202367053969013973112058966894127686072554088953983008768,TRUE,phosphor-icons/core,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/phosphor-icons/core,NULL,NULL,NULL,NULL,2024-10-09 15:32:04.553+00,2024-10-09 15:32:04.553+00,TRUE,NULL
80926089922096573643495855758355212001617691086552956614214521192448,TRUE,pmerkleplant/crysol,Claimed,2024-03-29 10:44:11+00,GitHub,0xBD7F1301d30f55d9bB56527219DAfC8Ee5E5eB9E,1081833106080180862403464879822310245809351158686,https://github.com/pmerkleplant/crysol,🧭,NULL,#FF7020,NULL,2024-10-09 15:35:39.091+00,2024-10-09 15:35:40.747+00,TRUE,NULL
80926089978247883267768290220542788629289298906512546373530426540032,TRUE,pmndrs/zustand,Claimed,2024-03-18 06:21:11+00,GitHub,0xBA918e34bed77Ba7a9fCF53be0A81FA538d56FA7,1065118279319978652750523527989315892008417849255,https://github.com/pmndrs/zustand,NULL,QmNNBScDzKmRaA7dEhsTX97Ki8WStVgxQJCVEPgpsZ8g7w,#9A5E27,NULL,2024-10-09 15:35:31.081+00,2024-10-09 15:35:34.92+00,TRUE,NULL
80926091597954391999923306686714157225031653914773508871482031210496,TRUE,pnpm/pnpm,Claimed,2024-03-21 00:16:23+00,GitHub,0x957133158bdA28069152C3A55D7C2fD2730725a5,853164059118593698584011086668718242421117756837,https://github.com/pnpm/pnpm,NULL,QmWDirNRjpGemV7BH11oEZADh8NwT18pburE2QVeDN3xoN,#27C537,NULL,2024-10-09 15:35:31.284+00,2024-10-09 15:35:33.421+00,TRUE,NULL
80926093223900362705528176078780336572722664135295840426258895732736,TRUE,postcss/postcss,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/postcss/postcss,NULL,NULL,NULL,NULL,2024-10-09 15:35:44.484+00,2024-10-09 15:35:44.484+00,TRUE,NULL
80926093223900745435194712381379170103318757416291954731054513782784,TRUE,postgres/postgres,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/postgres/postgres,NULL,NULL,NULL,NULL,2024-11-08 15:36:17.152+00,2024-11-08 15:36:17.152+00,TRUE,NULL
80926097956836695702073480448092902149824803805572762196453776949248,TRUE,prettier/prettier,Claimed,2024-04-09 10:44:47+00,GitHub,0x3A39F5E9BFe0a90e394982492e166C5635893141,332414029234992762309057828523130421611722256705,https://github.com/prettier/prettier,💃,NULL,#FFAB99,NULL,2024-10-09 15:32:04.731+00,2024-10-09 15:35:44.861+00,TRUE,NULL
80926097981772413673817535255006512614432205076945049605238123659264,TRUE,primitivefinance/arbiter,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/primitivefinance/arbiter,NULL,NULL,NULL,NULL,2024-10-09 15:32:19.667+00,2024-10-09 15:32:19.667+00,TRUE,NULL
80926097981992326778040469250006058408309116979966428880148436615168,TRUE,privatenumber/tsx,Claimed,2024-05-18 04:49:35+00,GitHub,0xB9C2F7C3BB7734c37d2949B98A90bAea2fd59E21,1060511220509796535947983171429618605547475803681,https://github.com/privatenumber/tsx,🔮,NULL,#BBA781,NULL,2024-10-09 15:35:40.787+00,2024-10-09 15:36:07.141+00,TRUE,NULL
80926098019263384497762294491791898288209167724624626945056070172672,TRUE,profit-coin/test1,PendingMetadata,2023-12-02 09:39:35+00,GitHub,0xe044cE6e0BEe8657D78F5812787d4d909354833E,1280348365915862439124303804018926533907028673342,https://github.com/profit-coin/test1,NULL,NULL,NULL,NULL,2024-10-09 15:32:49.491+00,2024-10-09 15:32:52.58+00,TRUE,NULL
80926098019607231920799264258838989373237174628911645220306202226542,TRUE,protocolguild/documentation,Claimed,2024-07-09 13:09:35+00,GitHub,0x3250c2CEE20FA34D1c4F68eAA87E53512e95A62a,287250568339199496906517469224245752224682452522,https://github.com/protocolguild/documentation,⛓️,NULL,#BD4139,NULL,2024-10-09 15:36:25.976+00,2024-10-09 15:36:31.967+00,TRUE,NULL
80926098019607231920799264258838989373947145240828407970077184360448,TRUE,protocolguild/membership,Claimed,2024-07-09 12:59:35+00,GitHub,0x3250c2CEE20FA34D1c4F68eAA87E53512e95A62a,287250568339199496906517469224245752224682452522,https://github.com/protocolguild/membership,🛡️,NULL,#BD4139,NULL,2024-10-09 15:35:16.702+00,2024-10-09 15:36:31.585+00,TRUE,NULL
80926099568359773578370561713870740006454178025944047090644734181376,TRUE,psf/requests,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/psf/requests,NULL,NULL,NULL,NULL,2024-11-08 15:36:17.15+00,2024-11-08 15:36:17.15+00,TRUE,NULL
80926099588514104310884545340237877991128206842495718395908620025856,TRUE,psiegman/epublib,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/psiegman/epublib,NULL,NULL,NULL,NULL,2024-10-09 15:36:57.253+00,2024-10-09 15:36:57.253+00,TRUE,NULL
80926099688899459598378213709177767945048465540697517136819158777856,TRUE,psycopg/psycopg2,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/psycopg/psycopg2,NULL,NULL,NULL,NULL,2024-11-08 15:36:17.151+00,2024-11-08 15:36:17.151+00,TRUE,NULL
80926109186105152612369213760642438201980159892425857209381433638912,TRUE,pybamm-team/PyBaMM,Unclaimed,NULL,GitHub,NULL,NULL,https://github.com/pybamm-team/PyBaMM,NULL,NULL,NULL,NULL,2024-10-09 15:35:30.994+00,2024-10-09 15:35:30.994+00,TRUE,NULL
