,artifact_url,star_count,fork_count,language
1408,https://github.com/inspect-js/is-weakmap,3,1,JavaScript
1409,https://github.com/inspect-js/which-builtin-type,3,1,JavaScript
1410,https://github.com/inspect-js/buffer-equal,3,1,JavaScript
1411,https://github.com/inspect-js/is-weakref,3,2,JavaScript
1412,https://github.com/inspect-js/has-property-descriptors,3,1,JavaScript
1413,https://github.com/syntax-tree/estree-util-is-identifier-name,3,1,JavaScript
1414,https://github.com/erigontech/silkworm-go,3,1,Go
1415,https://github.com/multiformats/go-base32,3,1,Go
1416,https://github.com/prysmaticlabs/protoc-gen-go-cast,2,2,Go
1417,https://github.com/istanbuljs/load-nyc-config,2,7,JavaScript
1418,https://github.com/npm/redact,2,4,JavaScript
1419,https://github.com/pnpm/components,2,8,TypeScript
1420,https://github.com/gulpjs/default-resolution,2,5,JavaScript
1421,https://github.com/gulpjs/parse-node-version,2,4,JavaScript
1422,https://github.com/ljharb/es-shim-unscopables,2,0,JavaScript
1423,https://github.com/ljharb/gopd,2,0,JavaScript
1424,https://github.com/es-shims/typedarray,2,1,JavaScript
1425,https://github.com/es-shims/es-set-tostringtag,2,1,JavaScript
1426,https://github.com/metamask/superstruct,2,0,TypeScript
1427,https://github.com/inspect-js/is-data-view,2,0,JavaScript
1428,https://github.com/inspect-js/array-buffer-byte-length,2,0,JavaScript
1429,https://github.com/inspect-js/is-finalizationregistry,2,1,JavaScript
1430,https://github.com/syntax-tree/hast-util-to-parse5,2,2,JavaScript
1431,https://github.com/silentcicero/strip-hex-prefix,2,4,JavaScript
1432,https://github.com/npm/figgy-pudding,1,3,JavaScript
1433,https://github.com/multiformats/js-dns,1,1,TypeScript
1434,https://github.com/micromark/micromark-extension-mdx-md,1,0,JavaScript
1435,https://github.com/erigontech/speedtest,1,0,Go
1436,https://github.com/inspect-js/hasown,1,0,JavaScript
1437,https://github.com/inspect-js/node-supports-preserve-symlinks-flag,1,3,JavaScript
1438,https://github.com/istanbuljs/schema,1,10,JavaScript
1439,https://github.com/syntax-tree/hast-util-has-property,1,1,JavaScript
1440,https://github.com/syntax-tree/mdast-util-phrasing,1,0,JavaScript
1441,https://github.com/prysmaticlabs/fastssz,1,3,Go
1442,https://github.com/maticnetwork/crand,1,1,Go
1443,https://github.com/erigontech/erigonwatch,1,3,TypeScript
1444,https://github.com/erigontech/secp256k1,1,6,C
1445,https://github.com/multiformats/js-multiaddr-matcher,0,0,TypeScript
1446,https://github.com/npm/move-file,0,3,JavaScript
1447,https://github.com/algolia/events,0,1,JavaScript
1448,https://github.com/es-shims/arraybuffer.prototype.slice,0,0,JavaScript
1449,https://github.com/inspect-js/typed-array-byte-length,0,0,JavaScript
1450,https://github.com/syntax-tree/unist-util-position-from-estree,0,0,JavaScript
1451,https://github.com/silentcicero/is-hex-prefixed,0,1,JavaScript
1452,https://github.com/prysmaticlabs/prombbolt,0,0,Starlark
